ID,Brand,Country,Ad,First.Run,URL,Launch/Pre,ABX.ID,Campaign.Flight.1,Campaign.Flight.2,Campaign.Flight.3,People,Female,Male,Female.Celebrity,Male.Celebrity,Child,Teen,Elderly,Multiple.Ethnicities,Ethnic.Minority,Disability.Representation,Animal,Dog,Cat,Prominent.Animal,Voiceover,Female.Voiceover,Male.Voiceover,Amazon'.in.Voiceover,Products,Prominent.Music,Pop.Culture.Music,Jingle.Appearance,Dancing,Parent-Child.Interation,Dialogue,Animated,Humor,High-arousal.Happiness,Low-arousal.Happiness,Sadness,Prominent.Amazon.Logo,Number.of.Amazon.Logo.Appearance,Smile.Logo,Amazon.Brands,Non-Amazon.Brands,Amazon.App,Amazon.Website,Amazon.Search.Bar,Amazon.Boxes,Amazon.Box.Opening,Amazon.Vans,Amazon.Employee,Amaon.Devices,Start.card,End.card,Number.of.Benefits,Selection.Benefit,Shipping.Benefit,Price.Information,Amazon.Saves.the.Day,Call.to.Action,Disadvantaged,Meaning,Transformation,Mastery,Belonging,Autonomy,Awe,Mix,Benefits,Brand,Clear.Brand,Message.Delivery,Clear,Understood,Reputation,Relevant,See.Again,Like,Dislike,Purchase,Recommend,Branding.Correct.Recall
186,Amazon,United States,Bear Hug Betty 15,2021-10-04,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-jVskMRC%2BvGZLbWpXQhvuzk6I38Np2XiC%2BFjtXEIU-qWeaG91k5Anel4AziAPAqg%3D%3D,Launch,14753797,US_holiday_2021Q4,,,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.83 ,0.67 ,0.70 ,0.74 ,0.41 ,0.70 ,0.65 ,0.61 ,0.05 ,0.18 ,0.19 ,0.21 
178,Amazon,United States,Compilation Low price v3,2021-08-30,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-99WF1ZoPAhvalGH3MIUVNkoMmIYz8MjtzrWCdgCZ-A84GXv%2BSV9BntCILQGhaBw%3D%3D,Launch,14774075,US_slsm q3_2021Q3,,,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,4,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.90 ,0.78 ,0.81 ,0.84 ,0.45 ,0.75 ,0.67 ,0.64 ,0.06 ,0.22 ,0.21 ,0.32 
191,Amazon,United States,Thoughtful Theo 15,2021-11-01,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-w%2BINKY8opnaBGU4aJs3kEOFwAE5%2BctxRWZZJ8C2H-CotgcpntevjE4sztStdTVg%3D%3D,Launch,15114878,US_holiday_2021Q4,,,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.82 ,0.61 ,0.66 ,0.71 ,0.35 ,0.62 ,0.58 ,0.50 ,0.08 ,0.18 ,0.18 ,0.30 
192,Amazon,United States,Wonderland Will 15,2021-11-01,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-nfYAWoTiNjXt%2FMzspxU6o5Rdo%2FHXLuIFpQpBk%2Btc-crieYcIv6mf6BQrBagVpCw%3D%3D,Launch,15114879,US_holiday_2021Q4,,,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.88 ,0.71 ,0.75 ,0.76 ,0.40 ,0.70 ,0.68 ,0.59 ,0.03 ,0.17 ,0.15 ,0.30 
193,Amazon,United Kingdom,Hosting Hannah 20,2021-11-08,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-xAwJqA2hf1tQ1IGP9vPZORVEipIGkJUqKCpaSKpI-uQVdI8z7qdHBRE3tdSM6%2Bg%3D%3D,Launch,15189201,UK_q4 bda holiday_2021Q4,,,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0.86 ,0.66 ,0.70 ,0.74 ,0.33 ,0.60 ,0.53 ,0.41 ,0.08 ,0.16 ,0.13 ,0.33 
194,Amazon,Germany,Gloria 20,2021-11-08,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-53hshqRVZ%2BcnwSPRQLT3ILCgzJLODiilRgsUG6cG-EuVdqpdGKH6smnAF5J9lfw%3D%3D,Launch,15189205,DE Holiday 2021,,,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0.84 ,0.62 ,0.66 ,0.71 ,0.27 ,0.58 ,0.55 ,0.43 ,0.10 ,0.14 ,0.14 ,0.28 
199,Amazon Alexa,United States,Prom 30,2021-11-08,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-LalmyiiFnVYxYVLwZ6f%2FRQtBXLEvRL6XV7lM7vhF-mtfwygE%2BCUY%2FX7GtQLd0Jg%3D%3D,Launch,15194852,US_UNLOCK_WORLD_WITH_VOICE_2021Q4,,,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0.87 ,0.75 ,0.80 ,0.81 ,0.43 ,0.66 ,0.73 ,0.67 ,0.04 ,0.21 ,0.20 ,0.30 
200,Amazon Prime,France,Once upon a time,2021-11-08,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-CZw87nW%2BLaXz9W7%2BV3aYRVHB8OLywrdELIy3Jepb-alZXDtsYuhzYWOXYi3aPqg%3D%3D,Launch,15209671,FR EP Prime Changes Everything Q1'22,FR EP Prime Changes Everything Q4'21,,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0.80 ,0.56 ,0.61 ,0.67 ,0.20 ,0.55 ,0.49 ,0.41 ,0.10 ,0.20 ,0.15 ,0.40 
195,Amazon,United Kingdom,Holiday 60,2021-11-08,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-PV8%2BR5Bxlw1kI3QsqJ1Vqv5GpIg8t5fiAsu8AVfy-MdaliAlFlhfPD58iQWCZ1w%3D%3D,Launch,15231799,UK_q4 bda holiday_2021Q4,,,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,2,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.77 ,0.53 ,0.57 ,0.63 ,0.28 ,0.53 ,0.57 ,0.51 ,0.09 ,0.12 ,0.10 ,0.38 
197,Amazon,France,Holiday 60,2021-11-08,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-fs307WVLJjPMSY2ti%2BM4kJ0YB527ZLUafueJVinp-jkjDIlRAxncXcREj7SR67w%3D%3D,Launch,15231799,FR_q4 bda holiday_2021Q4,,,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0.77 ,0.53 ,0.57 ,0.63 ,0.28 ,0.53 ,0.57 ,0.51 ,0.09 ,0.12 ,0.10 ,0.38 
198,Amazon,France,Holiday 30,2021-11-08,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-Mbyj6rUhBHaIN4e87TYfaECQejHswqE9tr5qTJ7e-CGFlePw%2BWdnE8lJ0Yhc%2FrQ%3D%3D,Launch,15231800,FR_q4 bda holiday_2021Q4,,,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0.80 ,0.56 ,0.62 ,0.63 ,0.29 ,0.53 ,0.56 ,0.50 ,0.09 ,0.12 ,0.12 ,0.29 
196,Amazon,United Kingdom,Holiday 30,2021-11-08,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-HQEu1Hyr8Qhm5WF02r79oaWwg0QDkQb2tddMjWgQ-bvxX8wQBTliwBpwb7xZFnQ%3D%3D,Launch,15231800,UK_q4 bda holiday_2021Q4,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,6,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0.80 ,0.56 ,0.62 ,0.63 ,0.29 ,0.53 ,0.56 ,0.50 ,0.09 ,0.12 ,0.12 ,0.29 
189,Amazon Corporate,France,Charles 30,2021-10-18,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-rfsQ9eJEwY%2FOovaiJz7WUTeXhRHFyk8csSita5SE-bylFEwBwHcaqKq71Nl412g%3D%3D,Launch,15260657,FR_this is amazon_2021Q4,FR_this is amazon_2022Q1,,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.84 ,0.64 ,0.70 ,0.69 ,0.28 ,0.56 ,0.52 ,0.44 ,0.10 ,0.20 ,0.16 ,0.38 
201,Amazon,United States,Holiday :30,2021-11-15,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-fo51vXhHpQrsn6DRhXVYY4fkolt8LtaEXChFMU7d-bTmLBmagEMBUB2XNH97TyA%3D%3D,Launch,15386457,US_holiday_2021Q4,,,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.87 ,0.75 ,0.78 ,0.82 ,0.46 ,0.73 ,0.77 ,0.67 ,0.04 ,0.20 ,0.16 ,0.29 
203,Amazon,Germany,Holiday :30,2021-11-15,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-XTNcIMkaDFc6tsUl6In9SdRyEP2UgdXVGWhgFyhb-Cq%2BznMYEP%2BrDOA6rrP9Kng%3D%3D,Launch,15386457,DE Holiday 2021,,,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0.87 ,0.75 ,0.78 ,0.82 ,0.46 ,0.73 ,0.77 ,0.67 ,0.04 ,0.20 ,0.16 ,0.29 
202,Amazon,United States,Holiday :60,2021-11-15,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-LcpKEDphhSk3sUB%2FzBXbMiJdPHa0xfzH%2BL7mV1X4-JfWZzKgznTOw9KmyOwBFTQ%3D%3D,Launch,15386458,US_holiday_2021Q4,,,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0.88 ,0.75 ,0.79 ,0.83 ,0.54 ,0.77 ,0.78 ,0.73 ,0.03 ,0.25 ,0.20 ,0.34 
204,Amazon,Germany,Holiday :60,2021-11-15,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-YB7ueO5%2BijGLmagFnBpGNK%2FMSzyFOGtbc28HQK4F-CsHmx2Bj6lI4olfQzdjxSg%3D%3D,Launch,15386458,DE Holiday 2021,,,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,3,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0.88 ,0.75 ,0.79 ,0.83 ,0.54 ,0.77 ,0.78 ,0.73 ,0.03 ,0.25 ,0.20 ,0.34 
205,Amazon Prime,United Kingdom,Amazon Prime. 20 Premier League games and fast delivery for £7.99 a month. (Paul Pogba),2021-11-15,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-%2F%2B1GL5ClzlbIKNrShMznSgOhY2oQ8%2BQqkM%2BqowqN-VtrBoReJNLXObwB8msZeuA%3D%3D,Launch,15437603,DE EP XCM x PV Live Sport Top & Tail,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.88 ,0.62 ,0.68 ,0.73 ,0.28 ,0.53 ,0.46 ,0.37 ,0.08 ,0.11 ,0.13 ,0.33 
206,Amazon,United Kingdom,Bell ringer,2021-11-18,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-cxGHr5qZEc6LtgPeNSHbcvZ0uGHzz5PJwOowRrNn-WNR%2FuKMw07wUX4%2BGMa7Zpg%3D%3D,Launch,15564522,UK_dda low prices this holiday q4_2020Q4,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.79 ,0.46 ,0.51 ,0.55 ,0.18 ,0.50 ,0.44 ,0.32 ,0.24 ,0.09 ,0.07 ,0.28 
207,Amazon,Germany,Bell ringer,2021-11-18,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-8xPSEu52ovJhp2FuGYLiFpWkeWxmh21JGMhCJ%2BVo-OriqZHGaW1h13GmbydEk%2BQ%3D%3D,Launch,15564522,DE Holiday 2021,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.79 ,0.46 ,0.51 ,0.55 ,0.18 ,0.50 ,0.44 ,0.32 ,0.24 ,0.09 ,0.07 ,0.28 
208,Amazon,United Kingdom,Aunt Sophia,2021-11-19,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-e%2BJ64Mi%2F76v6HeDB%2BmjEWOZ4hzWMiVjJD2939xIw-VW2lGrxQCoL5fxTUycZDQQ%3D%3D,Launch,15602507,UK_dda low prices this holiday q4_2020Q4,,,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.86 ,0.68 ,0.72 ,0.75 ,0.25 ,0.58 ,0.52 ,0.42 ,0.09 ,0.14 ,0.10 ,0.33 
209,Amazon,United Kingdom,Cozy Carlssons,2021-11-19,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-D4JHXuQh7ZKeNubdrT7fA4pSBhK%2BsbGadQz4UJJ1-AiTYPWfSuIF6kdzEd6JSbw%3D%3D,Launch,15602508,UK_dda low prices this holiday q4_2020Q4,,,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.86 ,0.65 ,0.69 ,0.74 ,0.26 ,0.56 ,0.48 ,0.40 ,0.10 ,0.12 ,0.13 ,0.35 
210,Amazon,Germany,Aunt Sofia,2021-11-19,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-IJtzRjkIyVNaDhG67RKKgkpWEmT4vSbShcFbtjcO-Goh1FVvVDh9rb4M%2FlMmwYQ%3D%3D,Launch,15602509,DE Holiday 2021,,,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0.82 ,0.59 ,0.64 ,0.71 ,0.23 ,0.54 ,0.49 ,0.42 ,0.15 ,0.17 ,0.17 ,0.34 
211,Amazon,Germany,Cozy Gunthers,2021-11-19,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-5jvJOHa7eQyztALQJGJM1kyDF5xegFfx9bzRXyzX-V5hmyAvn4Q%2FCMQnrZfoOwg%3D%3D,Launch,15602510,DE Holiday 2021,,,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.88 ,0.67 ,0.70 ,0.75 ,0.30 ,0.57 ,0.57 ,0.47 ,0.11 ,0.17 ,0.15 ,0.35 
212,Amazon,Japan,Black Friday,2021-11-20,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-Xk90SXCuRgiKN5IvH2%2BqWi77WIevtZcnfqWN7RTV-V4utiX4uNMiaDws9oek5Gg%3D%3D,Launch,15630059,JP Holiday 2021,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,3,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.83 ,0.47 ,0.52 ,0.56 ,0.24 ,0.45 ,0.33 ,0.25 ,0.04 ,0.12 ,0.08 ,0.18 
190,Amazon,Japan,Low price Compilation Q4 15,2021-10-24,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-KjWAM2nTzRbmhMr8RYKuUNwBW%2F5X1Nvh9Xngarqx-pM5UyQqkCF%2FsMcshjom8Hg%3D%3D,Launch,15630060,JP Fundamentals Q4'21,,,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,2,1,2,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.79 ,0.39 ,0.46 ,0.49 ,0.18 ,0.44 ,0.30 ,0.22 ,0.05 ,0.12 ,0.06 ,0.22 
213,Amazon,United States,Choirmaster Carl Black Friday 15,2021-11-25,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-q0ZCczA03QzbyHskiABau%2BYFtklxEjphK3pc6Sns-RBVaAiR9ZArZ5AK6CUWEGg%3D%3D,Launch,15706462,US_holiday_2021Q4,,,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.83 ,0.66 ,0.70 ,0.74 ,0.39 ,0.70 ,0.69 ,0.63 ,0.06 ,0.19 ,0.16 ,0.33 
214,Amazon,United States,Choirmaster Carl Cyber Monday 15,2021-11-27,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-9ulpI6bxN9QWNSeYk77j2GB3U0wNoA6lANVP4RuB-4D%2FmUnH5LVzL4H1%2F9L43gw%3D%3D,Launch,15706463,US_holiday_2021Q4,,,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0.85 ,0.68 ,0.71 ,0.76 ,0.42 ,0.70 ,0.72 ,0.61 ,0.04 ,0.22 ,0.16 ,0.32 
215,Amazon,United States,Handbell Hammerschtein's 15,2021-11-30,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-yAbYVB8u8G9nfnxSua%2FyTQc3rcSYy7aWlRx6Qkew-7pL%2FZhD3U84CtuKD5MsUDg%3D%3D,Launch,15741796,US_holiday_2021Q4,,,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0.88 ,0.68 ,0.71 ,0.77 ,0.47 ,0.69 ,0.68 ,0.59 ,0.07 ,0.21 ,0.17 ,0.29 
216,Amazon,United States,Party Penas 15,2021-11-30,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-MQn3VwWz78iDBAgxDVBdRDZ5L3nduvKrpUkjHvx7-1siO4nJTXmAC5o2qWUojXA%3D%3D,Launch,15741797,US_holiday_2021Q4,,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0.88 ,0.67 ,0.69 ,0.75 ,0.43 ,0.66 ,0.64 ,0.59 ,0.07 ,0.24 ,0.20 ,0.30 
217,Amazon Prime,United Kingdom,"[End change] Amazon Prime Premier League Football. 20 Premier League games live and exclusive. amazon.co.uk/primeterms. (Paul Pogba, Kevin De Bruyne, Romelu Lukaku) Christmas.",2021-12-02,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-zVuyz9bEUiCgZMFYVol%2BfJ%2ByNtuqMX6SkN%2FqOwHa-xb5YTQEaVCQ9E41Io6DfHw%3D%3D,Launch,15787280,UK EP XCM x PV LiveSport Top & Tail,,,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.84 ,0.64 ,0.69 ,0.70 ,0.28 ,0.51 ,0.48 ,0.37 ,0.12 ,0.09 ,0.12 ,0.42 
