ID,Brand,Country,Ad,First.Run,URL,Launch/Pre,ABX.ID,Campaign.Flight.1,Campaign.Flight.2,Campaign.Flight.3,People,Female,Male,Female.Celebrity,Male.Celebrity,Child,Teen,Elderly,Multiple.Ethnicities,Ethnic.Minority,Disability.Representation,Animal,Dog,Cat,Prominent.Animal,Voiceover,Female.Voiceover,Male.Voiceover,Amazon'.in.Voiceover,Products,Prominent.Music,Pop.Culture.Music,Jingle.Appearance,Dancing,Parent-Child.Interation,Dialogue,Animated,Humor,High-arousal.Happiness,Low-arousal.Happiness,Sadness,Prominent.Amazon.Logo,Number.of.Amazon.Logo.Appearance,Smile.Logo,Amazon.Brands,Non-Amazon.Brands,Amazon.App,Amazon.Website,Amazon.Search.Bar,Amazon.Boxes,Amazon.Box.Opening,Amazon.Vans,Amazon.Employee,Amaon.Devices,Start.card,End.card,Number.of.Benefits,Selection.Benefit,Shipping.Benefit,Price.Information,Amazon.Saves.the.Day,Call.to.Action,Disadvantaged,Meaning,Transformation,Mastery,Belonging,Autonomy,Awe,Mix,Benefits,Brand,Clear.Brand,Message.Delivery,Clear,Understood,Reputation,Relevant,See.Again,Like,Dislike,Purchase,Recommend,Branding.Correct.Recall
218,Amazon,Germany,Choirmaster Cornelius,2021-12-06,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-8veoL6O6%2BqqOoES23m0mg0AswuCzpTOltwQSRIck-pG3OrpcJGNk5h3d4zogBEw%3D%3D,Launch,15801444,DE Holiday 2021,,,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0.89 ,0.58 ,0.63 ,0.69 ,0.28 ,0.53 ,0.51 ,0.41 ,0.15 ,0.15 ,0.15 ,0.30 
219,Amazon,United Kingdom,Party Pauls,2021-12-07,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-fwVJyTK45W%2FaZubUp5az6XHtcCE2HaKIkEXXyVSD-iJIngfIt4ngto%2F8eJ8Dwtw%3D%3D,Launch,15801451,UK_dda low prices this holiday q4_2020Q4,,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.83 ,0.55 ,0.61 ,0.64 ,0.27 ,0.55 ,0.47 ,0.37 ,0.13 ,0.12 ,0.12 ,0.28 
220,Amazon,Japan,Before New Year 15,2021-12-08,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-ceBJDg9uedexZKnL4X%2FaMXKnQBcaZQFQtdqKNPz4-g1KDaN4aukkcNSkiIyLUAA%3D%3D,Launch,15801453,JP Holiday 2021,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.80 ,0.36 ,0.39 ,0.45 ,0.22 ,0.41 ,0.33 ,0.23 ,0.05 ,0.15 ,0.05 ,0.22 
221,Amazon,Japan,Before New Year 30,2021-12-17,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-%2FGhTI4jgsO8sFIOVyFOaAPpSm7VTGmp6e1TdxYr8-2Xd67ZdxxNosBcDUUsFDzw%3D%3D,Launch,15954193,JP Holiday 2021,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.76 ,0.41 ,0.44 ,0.51 ,0.27 ,0.51 ,0.40 ,0.30 ,0.05 ,0.14 ,0.05 ,0.32 
224,Amazon,Japan,Before New Year 60,2021-12-27,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-ZcppjQ2AtwBA11kzWYq7zlFQellDPMlpk3Iv6wgz-PdmaBSZQ5k6JsyTpyLlzDg%3D%3D,Launch,16128892,JP Holiday 2021,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.77 ,0.39 ,0.42 ,0.46 ,0.27 ,0.47 ,0.41 ,0.35 ,0.05 ,0.11 ,0.04 ,0.34 
225,Amazon,Japan,New Years Sale 22,2021-12-27,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-6CGtiRQ8%2FF0Sc5YVcLE5HloMGTVgDbq%2BOIrgWhOQ-%2BEeeOngFVPYXgYQJUz3N%2FQ%3D%3D,Launch,16128893,JP Holiday 2021,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,9,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.87 ,0.57 ,0.60 ,0.66 ,0.24 ,0.55 ,0.39 ,0.29 ,0.04 ,0.16 ,0.07 ,0.32 
222,Amazon Prime,United States,Medusa :30,2021-12-25,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-Gd61jHCT7lI%2Bwnw%2FZd4hxqfy1BNsYaLlApdYtg4n-1bta7zeZP35V%2B9B0sTRS4w%3D%3D,Launch,16128895,US EP Prime Changes Everything Q2'22,US EP Prime Changes Everything Q1'22,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0.87 ,0.61 ,0.65 ,0.70 ,0.32 ,0.62 ,0.64 ,0.53 ,0.11 ,0.16 ,0.18 ,0.43 
223,Amazon Prime,United States,Napoleon :30,2021-12-25,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-CGLzZ6jjarbYkc3Xwx1jTIYria60rlcIQtvvOf51-LM63ePfcDwUNrsyp3TNSHw%3D%3D,Launch,16128896,US EP Prime Changes Everything Q1'22,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0.80 ,0.57 ,0.60 ,0.67 ,0.26 ,0.62 ,0.58 ,0.45 ,0.13 ,0.16 ,0.14 ,0.34 
226,Amazon Alexa,United Kingdom,Prom,2022-01-10,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-A3yIbqALhCmrrQjmNq%2BX%2B7Dr7h%2BwUetvlYWFSNZ5-omYA4mo3Sq6HP3k3LSuuzA%3D%3D,Launch,16272715,UK_UNLOCK_WORLD_WITH_VOICE_2022Q1,,,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0.84 ,0.62 ,0.69 ,0.72 ,0.31 ,0.58 ,0.61 ,0.50 ,0.06 ,0.09 ,0.12 ,0.36 
227,Amazon Alexa,Germany,Ode to Togetherness,2022-01-10,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-hag7dZPXldRlwC2ekEGzR7XXbHdVOhRn8mjjMtX9-1Lskzs2IrOvUUbhs56tsCQ%3D%3D,Launch,16272716,DE_ode to german_2022Q1,,,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0.87 ,0.65 ,0.68 ,0.73 ,0.22 ,0.52 ,0.52 ,0.45 ,0.10 ,0.15 ,0.12 ,0.43 
228,Amazon Corporate,United Kingdom,Denise,2022-01-18,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-pGSEAj6ec9ZVHRyIWLSapFBta2OS49r7G6UX%2Bk5g-Qu0cO%2BqjYfYn7vN58tLFhQ%3D%3D,Launch,16395739,UK_this is amazon_2022Q1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0.90 ,0.69 ,0.72 ,0.79 ,0.36 ,0.64 ,0.57 ,0.46 ,0.08 ,0.12 ,0.11 ,0.42 
229,Amazon Corporate,Germany,Denise,2022-01-18,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-qHkj0%2Fp%2BkiDamLucCe0re%2FD5pzVwgmyFYatHqCFb-5XVOzPOC1eYvicTuVkMpgw%3D%3D,Launch,16395739,DE_this is amazon_2022Q1,,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0.90 ,0.69 ,0.72 ,0.79 ,0.36 ,0.64 ,0.57 ,0.46 ,0.08 ,0.12 ,0.11 ,0.42 
230,Amazon Alexa,United States,BUT WHAT ABOUT THE GOLD PAPA CAN'T YOU SEE THE,2022-02-07,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-xj5CGDUURARrEi7QwUepiKSbT21JEsA6Vi0X51No-Dw%2BB%2F%2Bv3ouecsNpQ%2FsJtfQ%3D%3D,Launch,16680023,US_superbowl_2022Q1,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.68 ,0.49 ,0.53 ,0.54 ,0.27 ,0.51 ,0.52 ,0.45 ,0.15 ,0.14 ,0.13 ,0.34 
231,Amazon Alexa,United States,I LOVE THAT WE GET TO SLEEP IN ORDERING FRESH MINT,2022-02-07,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-6s4G0ef5HGm8tcwzfzjaHK9ehmhqEdJ%2FtxPyLVNn-C7f1dLgmxCntFGwh%2FS8fbQ%3D%3D,Launch,16680024,US_superbowl_2022Q1,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.71 ,0.55 ,0.59 ,0.64 ,0.35 ,0.55 ,0.57 ,0.52 ,0.10 ,0.18 ,0.17 ,0.29 
232,Amazon Prime,Germany,Live football,2022-02-07,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-Jl2JekjmL04JoTiiZJi%2FmKOqD%2BL%2FF32GrtdrfmNc-JYqTow2ooUJBtm5Lyyb%2BmA%3D%3D,Launch,16690227,DE EP PXCM x PV Live Sport Top & Tail,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0.89 ,0.64 ,0.67 ,0.75 ,0.18 ,0.55 ,0.42 ,0.33 ,0.20 ,0.13 ,0.10 ,0.39 
233,Amazon Alexa,United States,HEY BABE CHECK THIS OUT ALEXA IT'S GAMEDAY,2022-02-13,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-dZVzCVrWU8p9qHjNwZVBMoCTIYXeQMeYJxYzjfOA-SfSCfLaFRe0O3PNi70XMcA%3D%3D,Launch,16803284,US_superbowl_2022Q1,,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.85 ,0.73 ,0.77 ,0.79 ,0.43 ,0.66 ,0.74 ,0.73 ,0.08 ,0.18 ,0.17 ,0.43 
234,Amazon Corporate,Japan,Seller Stories Q1'22,2022-02-13,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-K8wMzY04yGiORubRNg5G7dguKlOP3Dtd6Ll5sKzD-ZrXzIbRQcK7M8kUgwQAHpw%3D%3D,Launch,16893170,JP_seller stories_2022Q1,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,1,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.86 ,0.45 ,0.53 ,0.53 ,0.26 ,0.47 ,0.38 ,0.27 ,0.06 ,0.10 ,0.04 ,0.38 
235,Amazon Alexa,United States,Cowboy,2022-02-21,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-usha1HjZ2jrmOAoCDujxE1UK870bueedTOBP9%2FW5-FnpdCVl6nirzBdgjYw6stA%3D%3D,Launch,16940046,US_UNLOCK_WORLD_WITH_VOICE_2021Q1,,,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.85 ,0.71 ,0.76 ,0.75 ,0.40 ,0.65 ,0.63 ,0.52 ,0.04 ,0.21 ,0.25 ,0.46 
236,Amazon,United States,Save the date :30,2022-02-22,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-L6JrrV86Jryz6Q1BsGqSL%2F0IjLCXpewac5xlXVrw-TNyrUMbPsTOKoEa2pdwUmw%3D%3D,Launch,16940048,US_fundamentals_2022Q1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.92 ,0.77 ,0.82 ,0.84 ,0.38 ,0.70 ,0.63 ,0.54 ,0.09 ,0.21 ,0.20 ,0.49 
237,Amazon,Germany,Spray mops,2022-03-02,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-xEiOZ%2B6PGMxSb0OwbPXsbx8Eiff6Hut8KV2He7ob-tig%2BxOIQgc3Rx9XdN%2FFA8g%3D%3D,Launch,17081341,DE EML Q1'22,,,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0.84 ,0.48 ,0.53 ,0.62 ,0.12 ,0.48 ,0.44 ,0.36 ,0.17 ,0.09 ,0.13 ,0.40 
238,Amazon,United Kingdom,Spray mops,2022-03-04,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-GIgzzREOPSzPUun31WYqUeegXHR8WuwfOYkKkWjJ-0sXSvwB10C3R7P2iU3q2kg%3D%3D,Launch,17081341,UK_bda enriches my life_2022Q1,,,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.84 ,0.48 ,0.53 ,0.62 ,0.12 ,0.48 ,0.44 ,0.36 ,0.17 ,0.09 ,0.13 ,0.40 
239,Amazon,United Kingdom,Spring Sale 22,2022-04-01,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-VwQLKocwB1Y6wiW0xXvF3S8wT%2FvN03j8DtyRf52g-s%2BO4c0hQQE1o6eVGkzf0dw%3D%3D,Launch,17648762,UK_spring deals_2022Q1,,,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,3,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0.82 ,0.60 ,0.66 ,0.68 ,0.30 ,0.53 ,0.50 ,0.41 ,0.11 ,0.11 ,0.12 ,0.33 
240,Amazon,Germany,Spring Sale 22,2022-04-01,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-Ye0iX%2FqvNHwiApEa0EbaryHCRrq1THV0bvgTISDv-TPrzrZuzvPOy760pC54frQ%3D%3D,Launch,17648762,DE Spring Sale Q1'22,,,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0.82 ,0.60 ,0.66 ,0.68 ,0.30 ,0.53 ,0.50 ,0.41 ,0.11 ,0.11 ,0.12 ,0.33 
241,Amazon Prime,Japan,Stress Free Convenience,2022-04-22,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-1V1FA4ZWJNJvC9zQLKvtKJsD4Xnyz07fVwHfgrya-E5PxqHUsbd59rZ9NIIfDkw%3D%3D,Launch,17888916,JP EP Stress Free Convenience,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,3,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0.79 ,0.37 ,0.42 ,0.46 ,0.27 ,0.46 ,0.40 ,0.30 ,0.06 ,0.14 ,0.07 ,0.43 
242,Amazon Prime,United Kingdom,Prime Groceries Spring,2022-05-02,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-3bcSLhbgTPqXFzixog5fdJLxGfC3SG5COiyhr0h7-vqmfAMH6KIsaj1idnbI6ZQ%3D%3D,Launch,18084930,UK EP Prime Grocery Q2'22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.84 ,0.59 ,0.64 ,0.67 ,0.24 ,0.48 ,0.46 ,0.34 ,0.10 ,0.09 ,0.09 ,0.35 
243,Amazon Prime,Japan,Stress Free Convenience 2,2022-06-04,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-V9XsrUhBpGD665sxixpNp99J%2Fs4i3XbHlXdURWp5-XT%2ByF96xsUXzHuSGIzbK%2FQ%3D%3D,Launch,19038683,JP EP Benefits of Shopping Q2 2022,,,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0.75 ,0.38 ,0.44 ,0.46 ,0.22 ,0.52 ,0.46 ,0.29 ,0.08 ,0.12 ,0.06 ,0.46 
244,Amazon Prime,United Kingdom,MV Support Q3'22 The Boys,2022-08-01,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-jyyZ6t0ScVaRggUJpG%2FpnaNQ8AUPo%2BFPnBTpkLh6-EI60ND2duA5w2xO0%2Fo9OMg%3D%3D,Launch,20017426,UK EP Membership Value Support Q3'22,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.91 ,0.66 ,0.69 ,0.73 ,0.26 ,0.62 ,0.50 ,0.37 ,0.11 ,0.10 ,0.12 ,0.38 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
